Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-2514.089	-2737.423	223.3342	1.402134	4.144352
6	-2516.718	-2740.54	223.8228	1.478224	3.821434
12	-2510.32	-2735.589	225.2685	1.613589	2.891489
18	-2509.155	-2734.704	225.5485	1.686102	2.676638
24	-2506.354	-2730.975	224.6213	1.476773	3.358342
30	-2515.454	-2740.511	225.0572	1.481751	3.097469
36	-2527.608	-2752.768	225.1592	1.481058	3.036933
42	-2516.392	-2741.978	225.5862	1.635097	2.684826
48	-2522.697	-2748.464	225.7669	1.635097	2.573214
54	-2508.18	-2734.355	226.1747	1.673455	2.292382
60	-2513.554	-2739.939	226.3846	1.753295	2.104814
66	-2511.75	-2738.353	226.6037	1.659673	2.021977
72	-2508.209	-2733.297	225.0882	1.503785	3.065836
78	-2509.387	-2733.924	224.5365	1.408082	3.448308
84	-2516.396	-2739.82	223.4242	1.490732	4.042608
90	-2522.103	-2747.048	224.9447	1.400272	3.212717
96	-2522.909	-2748.104	225.1949	1.691437	2.888937
102	-2517.506	-2740.942	223.4354	1.600557	3.973486
108	-2519.944	-2745.215	225.2713	1.501793	2.957253
114	-2520.841	-2745.491	224.6497	1.449319	3.357781
120	-2520.752	-2745.31	224.5585	1.540514	3.357781
126	-2517.372	-2740.526	223.1535	1.493817	4.194911
132	-2507.524	-2731.735	224.2104	1.499557	3.58506
138	-2508.095	-2731.329	223.2336	1.381765	4.213049
144	-2507.706	-2732.935	225.2283	1.483074	2.99433
150	-2513.812	-2738.047	224.2349	1.435603	3.607962
156	-2508.744	-2732.342	223.5977	1.141158	4.142898
162	-2507.136	-2731.428	224.2926	1.306748	3.649212
168	-2510.437	-2733.063	222.6257	1.163072	4.678771
174	-2508.563	-2731.027	222.4645	1.163072	4.7689
180	-2512.455	-2734.771	222.3156	1.312063	4.7689
186	-2504.622	-2728.475	223.8526	1.284648	3.915489
192	-2514.284	-2738.633	224.3494	1.489338	3.510101
198	-2515.087	-2738.585	223.498	1.465694	4.014801
204	-2514.783	-2736.893	222.1101	1.304396	4.887782
210	-2513.38	-2736.553	223.1724	1.304396	4.291593
216	-2507.253	-2733.211	225.9579	1.703478	2.410984
222	-2509.392	-2735.083	225.6909	1.482038	2.714482
228	-2515.877	-2740.978	225.101	1.629667	2.982712
234	-2500.403	-2725.29	224.8874	1.460828	3.210812
