Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-2448.375	-2668.445	220.0699	1.358789	5.981635
6	-2439.379	-2662.389	223.0103	1.449746	4.301077
12	-2430.605	-2653.878	223.2726	1.373963	4.195347
18	-2432.608	-2656.229	223.6206	1.340416	4.016302
24	-2436.558	-2660.479	223.9207	1.447738	3.782661
30	-2431.248	-2654.352	223.1036	1.516909	4.210118
36	-2446.702	-2669.96	223.2578	1.369695	4.206191
42	-2429.43	-2652.108	222.6778	1.125822	4.670445
48	-2437.562	-2661.647	224.0851	1.259247	3.796537
54	-2439.358	-2661.861	222.5031	1.241364	4.703555
60	-2455.863	-2679.451	223.5881	1.619752	3.874972
66	-2440.456	-2663.823	223.3664	1.422208	4.114593
72	-2460.754	-2684.764	224.0108	1.370169	3.775404
78	-2451.523	-2676.592	225.0687	1.631124	3.001255
84	-2456.015	-2679.228	223.2128	1.485515	4.165979
90	-2445.505	-2668.781	223.2757	1.501173	4.121307
96	-2449.782	-2672.283	222.501	1.426453	4.601046
102	-2444.558	-2668.675	224.117	1.332641	3.735829
108	-2442.985	-2665.997	223.0116	1.288336	4.391502
114	-2436.396	-2659.375	222.9791	1.222956	4.446697
120	-2454.724	-2677.141	222.4172	1.065315	4.849841
126	-2471.783	-2691.56	219.7768	1.065991	6.300576
132	-2450.069	-2672.61	222.5412	1.415752	4.584543
138	-2451.196	-2677.278	226.0828	1.628622	2.379374
144	-2456.201	-2680.826	224.6244	1.577032	3.29752
150	-2460.408	-2684.122	223.7142	1.538132	3.84943
156	-2445.526	-2669.516	223.9896	1.246895	3.858545
162	-2446.467	-2670.094	223.6267	1.429631	3.961866
168	-2454.788	-2679.229	224.4407	1.443748	3.483422
174	-2436.161	-2661.391	225.23	1.594868	2.926022
180	-2446.792	-2670.992	224.1999	1.526066	3.575749
186	-2451.986	-2677.674	225.6879	1.489201	2.711905
192	-2443.195	-2668.002	224.8078	1.547251	3.206735
198	-2436.398	-2660.984	224.5869	1.523606	3.35104
204	-2447.543	-2671.34	223.7967	1.341524	3.914944
210	-2449.301	-2673.223	223.9222	1.70396	3.633678
216	-2452.275	-2677.514	225.2389	1.489659	2.984014
222	-2453.715	-2679.692	225.9766	1.585915	2.473135
228	-2435.603	-2661.417	225.8137	1.869676	2.397101
234	-2443.231	-2666.105	222.8744	1.572503	4.308473
240	-2444.921	-2668.255	223.3338	1.366857	4.164657
246	-2441.557	-2666.054	224.4975	1.617529	3.3484
252	-2445.687	-2669.508	223.8207	1.591441	3.757442
258	-2457.919	-2681.517	223.5979	1.587259	3.888045
264	-2442.247	-2665.208	222.9602	1.430895	4.340065
270	-2442.53	-2665.331	222.8009	1.278822	4.515525
276	-2436.975	-2660.128	223.1531	1.349121	4.277201
282	-2440.369	-2664.53	224.1616	1.297421	3.730378
288	-2448.251	-2672.147	223.8961	1.330712	3.864115
294	-2447.367	-2669.736	222.3691	1.461118	4.655588
300	-2441.108	-2663.34	222.2323	1.338116	4.80085
306	-2440.929	-2663.261	222.332	1.238428	4.80085
312	-2442.334	-2663.483	221.1498	1.238441	5.455879
318	-2430.585	-2653.022	222.4372	1.207301	4.75947
324	-2430.612	-2654.042	223.4299	1.509372	4.028752
330	-2444.15	-2667.828	223.6777	1.421623	3.937242
336	-2432.129	-2656.524	224.3955	1.421623	3.522678
342	-2440.492	-2666.68	226.1877	1.765041	2.22522
348	-2439.238	-2665.414	226.1761	1.714516	2.265168
354	-2434.087	-2659.358	225.2703	1.639408	2.87476
360	-2451.346	-2677.726	226.3806	1.770776	2.095956
366	-2446.574	-2672.677	226.103	1.738041	2.296925
372	-2438.415	-2663.522	225.1072	1.429108	3.099029
378	-2429.591	-2653.952	224.3612	1.51249	3.489715
384	-2434.585	-2657.445	222.8593	1.405288	4.411477
390	-2438.403	-2662.943	224.5396	1.407697	3.446684
396	-2433.328	-2656.181	222.8528	1.534979	4.341923
402	-2470.463	-2694.919	224.4562	1.440094	3.476528
408	-2463.321	-2687.663	224.3413	1.486044	3.516716
414	-2443.401	-2666.821	223.4194	1.347609	4.126932
420	-2452.079	-2677.567	225.4876	1.534561	2.806555
426	-2446.419	-2669.147	222.7277	1.199297	4.601344
432	-2450.13	-2673.828	223.6974	1.402586	3.936855
438	-2443.174	-2667.605	224.4319	1.405044	3.511159
444	-2463.461	-2689.394	225.9325	1.648903	2.461265
450	-2448.891	-2675.02	226.1289	1.625876	2.351889
456	-2442.624	-2668.61	225.986	1.659522	2.42098
462	-2447.772	-2671.401	223.6288	1.505196	3.917382
468	-2449.403	-2674.004	224.6004	1.533442	3.337324
474	-2437.478	-2662.079	224.6004	1.533442	3.337324
480	-2466.443	-2691.646	225.2026	1.678656	2.891969
486	-2457.009	-2682.237	225.2284	1.652874	2.891969
492	-2452.069	-2674.104	222.0352	1.211962	4.980862
498	-2456.249	-2679.455	223.2061	1.319917	4.263722
504	-2443.845	-2666.227	222.3824	1.400246	4.682216
510	-2446.033	-2669.335	223.302	1.366137	4.183122
516	-2440.67	-2664.78	224.1102	1.359167	3.724395
522	-2431.465	-2653.352	221.8877	1.391342	4.963152
528	-2431.007	-2654.612	223.6046	1.340528	4.025393
534	-2437.706	-2662.996	225.2901	1.707866	2.821285
540	-2436.919	-2662.197	225.2777	1.523408	2.940334
546	-2448.104	-2673.029	224.9248	1.508848	3.160118
552	-2446.999	-2670.141	223.141	1.245047	4.342869
558	-2437.874	-2661.096	223.2214	1.327748	4.250618
564	-2454.574	-2677.622	223.0478	1.429413	4.291327
570	-2471.313	-2693.688	222.3745	1.252634	4.769161
576	-2461.319	-2683.704	222.3849	1.242288	4.769161
582	-2459.936	-2683.066	223.1304	1.329275	4.301253
588	-2441.835	-2664.855	223.0194	1.440338	4.301253
594	-2439.507	-2660.896	221.3891	1.151497	5.371958
600	-2441.853	-2663.385	221.5321	1.143908	5.297265
606	-2435.847	-2658.298	222.4512	1.185694	4.76373
612	-2451.924	-2675.395	223.4715	1.474676	4.024822
618	-2436.703	-2659.931	223.228	1.433818	4.186705
624	-2464.672	-2688.721	224.0492	1.553554	3.647235
630	-2440.489	-2664.893	224.4034	1.55463	3.44042
636	-2442.04	-2664.536	222.4963	1.365126	4.638096
642	-2444.161	-2668.834	224.673	1.594252	3.258668
648	-2432.564	-2656.542	223.9783	1.590985	3.66663
654	-2447.117	-2671.558	224.4417	1.498804	3.450656
