Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-2588.996	-2814.829	225.833	1.383533	2.687742
6	-2571.343	-2795.568	224.2258	1.269843	3.709239
12	-2570.383	-2794.745	224.3614	1.408897	3.549946
18	-2562.449	-2785.998	223.5484	1.255982	4.105643
24	-2574.539	-2797.759	223.2199	1.271625	4.283228
30	-2595.949	-2820.017	224.0674	1.431624	3.707289
36	-2571.956	-2796.068	224.1121	1.444286	3.674108
42	-2583.822	-2810.234	226.4118	1.592259	2.192021
48	-2583.168	-2809.492	226.3239	1.680197	2.192021
54	-2573.239	-2799.834	226.5946	1.820213	1.920522
60	-2593.854	-2820.553	226.6985	1.588955	2.005979
66	-2590.607	-2816.975	226.368	1.72416	2.13477
72	-2589.422	-2816.541	227.1188	1.812986	1.557176
78	-2603.53	-2830.553	227.0235	1.74078	1.678448
84	-2590.695	-2817.147	226.452	1.534502	2.203408
90	-2586.217	-2812.231	226.0141	1.578011	2.454586
96	-2616.266	-2842.646	226.3797	1.685477	2.152323
102	-2586.177	-2812.202	226.0252	1.673672	2.387302
108	-2583.617	-2809.175	225.5576	1.525814	2.769249
114	-2581.429	-2805.13	223.7002	1.168093	4.069238
120	-2587.141	-2811.934	224.7933	1.27892	3.3735
126	-2578.053	-2802.879	224.8266	1.147763	3.430886
132	-2586.234	-2811.337	225.1027	1.308665	3.173334
138	-2590.134	-2815.177	225.0434	1.367991	3.173334
144	-2585.835	-2811.936	226.1006	1.425338	2.496033
150	-2606.915	-2831.742	224.8272	1.683176	3.114502
156	-2617.665	-2842.922	225.2569	1.501173	2.966241
162	-2609.02	-2833.649	224.6285	1.323869	3.443762
168	-2595.575	-2819.972	224.3966	1.555764	3.443762
174	-2588.05	-2812.589	224.539	1.32074	3.497851
180	-2609.334	-2834.398	225.0646	1.607544	3.017864
186	-2592.266	-2816.696	224.4296	1.484009	3.466375
192	-2590.923	-2815.26	224.3377	1.412621	3.561582
198	-2578.795	-2804.113	225.3184	1.614111	2.860946
204	-2578.993	-2803.6	224.6073	1.650772	3.264094
210	-2597.497	-2820.529	223.0329	1.544017	4.234885
216	-2601.064	-2823.715	222.6514	1.544017	4.450439
222	-2599.822	-2823.495	223.6735	1.544017	3.869455
228	-2621.446	-2847.511	226.0641	1.726263	2.329249
234	-2610.777	-2835.337	224.5606	1.6026	3.32001
240	-2615.108	-2839.642	224.5338	1.624699	3.322791
246	-2608.473	-2834.232	225.759	1.836484	2.452451
252	-2610.568	-2836.818	226.2495	1.59252	2.296271
258	-2610.255	-2836.505	226.2495	1.59252	2.296271
264	-2572.387	-2793.883	221.496	1.053531	5.367008
270	-2570.25	-2792.839	222.589	1.174962	4.692646
276	-2582.107	-2805.121	223.014	1.221245	4.428024
282	-2572.9	-2798.086	225.1863	1.529555	2.991626
288	-2577.401	-2802.556	225.1553	1.560557	2.991626
294	-2590.767	-2816.927	226.1604	1.461813	2.435624
300	-2573.768	-2800.536	226.7681	1.566862	1.974261
306	-2570.139	-2796.171	226.0317	1.524221	2.477272
312	-2552.225	-2777.482	225.2566	1.506047	2.963525
318	-2566.389	-2789.387	222.9975	1.504357	4.277367
324	-2580.905	-2804.406	223.501	1.263434	4.128354
330	-2603.651	-2827.409	223.7587	1.556814	3.813095
336	-2592.611	-2816.132	223.5216	1.449325	4.01068
342	-2603.119	-2826.826	223.707	1.263914	4.01068
348	-2590.896	-2815.109	224.213	1.265019	3.719428
354	-2589.813	-2813.492	223.6791	1.195543	4.065601
360	-2571.302	-2796.673	225.3701	1.445406	2.931692
366	-2604.447	-2826.849	222.4017	1.526564	4.600622
372	-2608.449	-2833.766	225.3168	1.567556	2.890127
378	-2616.091	-2841.408	225.3168	1.567556	2.890127
384	-2607.641	-2832.246	224.6055	1.440463	3.388895
390	-2590.015	-2815.689	225.6748	1.440463	2.749804
396	-2590.123	-2814.651	224.5278	1.546654	3.372228
402	-2607.331	-2832.079	224.7487	1.228248	3.429364
408	-2601.663	-2826.125	224.4616	1.465162	3.458746
414	-2605.662	-2829.289	223.6261	1.324173	4.022448
420	-2628.325	-2853.078	224.7528	1.308328	3.380034
426	-2623.731	-2849.22	225.489	1.437072	2.864898
432	-2616.621	-2841.919	225.2973	1.628714	2.864898
438	-2629.214	-2853.378	224.1637	1.411933	3.662975
444	-2594.113	-2818.319	224.2065	1.369151	3.662975
450	-2595.661	-2819.922	224.261	1.314587	3.662975
456	-2587.982	-2812.14	224.1576	1.417989	3.662975
462	-2602.741	-2827.119	224.378	1.675892	3.384273
468	-2592.365	-2818.823	226.4585	1.698781	2.092073
474	-2594.191	-2820.999	226.8073	1.924871	1.701233
480	-2581.314	-2808.491	227.1766	1.939384	1.418417
486	-2608.774	-2835.804	227.03	2.085997	1.418417
492	-2598.023	-2824.974	226.9509	1.872158	1.636335
498	-2633.413	-2860.364	226.9509	1.872158	1.636335
504	-2630.628	-2857.447	226.8188	1.929908	1.689513
510	-2631.657	-2858.468	226.8106	1.938156	1.689513
516	-2613.211	-2839.181	225.9706	1.637369	2.444576
522	-2624.773	-2849.343	224.5707	1.552514	3.343575
528	-2625.582	-2849.08	223.4984	1.082775	4.232463
534	-2627.179	-2850.824	223.6449	1.36726	3.987127
540	-2648.467	-2873.903	225.436	1.239896	3.015588
546	-2634.312	-2860.646	226.3336	1.482404	2.312915
552	-2607.652	-2834.003	226.3512	1.732896	2.140013
558	-2604.297	-2830.902	226.6052	1.478905	2.140013
564	-2596.123	-2822.091	225.9673	1.685563	2.416343
570	-2629.455	-2855.677	226.222	1.430862	2.416343
576	-2602.132	-2826.847	224.715	1.290737	3.412512
582	-2618.405	-2840.487	222.082	1.275733	4.919385
588	-2616.772	-2840.027	223.255	1.359209	4.213691
594	-2617.12	-2841.653	224.533	1.424879	3.440524
600	-2609.151	-2833.731	224.5799	1.378023	3.440524
606	-2614.815	-2839.757	224.9413	1.400822	3.214437
612	-2599.419	-2824.268	224.8484	1.400822	3.269339
618	-2596.629	-2820.642	224.0126	1.591286	3.646601
